#doc source pos typeindex type topic
1 NA 9880 12 de 31
1 NA 9881 4734 stängda 19
1 NA 9882 223 styrelsen 1
1 NA 9883 35 af 40
1 NA 9884 622 dag 10
1 NA 9885 2519 förslaget 2
1 NA 9886 112 sida 10
1 NA 9887 4735 förnämheten 29
1 NA 9888 4736 grieg 9
1 NA 9889 4737 juni 12
1 NA 9890 4738 perousesunden 10
1 NA 9891 3140 allra 10
1 NA 9892 1273 vill 40
1 NA 9893 22 att 10
1 NA 9894 34 en 38
1 NA 9895 34 en 10
1 NA 9896 44 och 10
1 NA 9897 34 en 38
1 NA 9898 142 till 24
1 NA 9899 22 att 10
1 NA 9900 521 han 31
1 NA 9901 22 att 38
1 NA 9902 1988 tillhöra 9
1 NA 9903 4739 tiotal 16
1 NA 9904 4740 oötterdämmerung 31
1 NA 9905 778 finnas 38
1 NA 9906 35 af 40
1 NA 9907 2321 elektr 46
1 NA 9908 173 den 10
1 NA 9909 3069 restaurant 2
1 NA 9910 4741 mycken 12
1 NA 9911 4742 tagas 28
1 NA 9912 4743 härkomst 29
1 NA 9913 54 ett 24
1 NA 9914 35 af 40
1 NA 9915 1 för 38
1 NA 9916 4744 papyrusfynd 18
1 NA 9917 4695 berättade 31
1 NA 9918 35 af 40
1 NA 9919 4745 wildenbruchs 18
1 NA 9920 4398 arbetslöse 40
1 NA 9921 35 af 40
1 NA 9922 4746 helbut 4
1 NA 9923 4747 förlopp 46
1 NA 9924 1060 tal 13
1 NA 9925 4748 myrarna 18
1 NA 9926 232 eller 24
1 NA 9927 211 men 31
1 NA 9928 4749 peterson_bergers 8
1 NA 9929 37 som 1
1 NA 9930 2911 lyckats 28
1 NA 9931 3816 göteborg 38
1 NA 9932 1178 mötet 29
1 NA 9933 4750 talar 46
1 NA 9934 4012 hafvet 12
1 NA 9935 637 bolaget 16
1 NA 9936 1292 saken 9
1 NA 9937 44 och 10
1 NA 9938 4751 arbetarstyrkan 8
1 NA 9939 1339 malmö 10
1 NA 9940 4752 lyckan 13
1 NA 9941 1273 vill 40
1 NA 9942 4753 portvakten 40
1 NA 9943 402 kl 10
1 NA 9944 4505 hofjuvelerare 16
1 NA 9945 3297 hör 16
1 NA 9946 22 att 10
1 NA 9947 4754 besparing 18
1 NA 9948 4755 aktstyckena 14
1 NA 9949 618 oeh 13
1 NA 9950 4756 blefve 17
1 NA 9951 4757 hermann 11
1 NA 9952 4758 solsida 24
1 NA 9953 4759 födan 44
1 NA 9954 255 skola 1
1 NA 9955 2774 trakter 2
1 NA 9956 75 ej 10
1 NA 9957 4760 arbetsrum 49
1 NA 9958 41 om 38
1 NA 9959 4761 yttrade 1
1 NA 9960 4762 drabbade 40
1 NA 9961 292 fråga 7
1 NA 9962 52 från 38
1 NA 9963 22 att 10
1 NA 9964 211 men 31
1 NA 9965 35 af 40
1 NA 9966 94 än 31
1 NA 9967 685 kök 40
1 NA 9968 57 öfver 10
1 NA 9969 4763 drea_in 13
1 NA 9970 4764 vfldmarkskänslan 2
1 NA 9971 1164 fröken 44
1 NA 9972 4765 kryssaren 10
1 NA 9973 142 till 24
1 NA 9974 132 haft 18
1 NA 9975 699 ryska 23
1 NA 9976 426 kr 38
1 NA 9977 4766 specielle 40
1 NA 9978 4682 svår 3
1 NA 9979 1920 vackra 19
1 NA 9980 225 på 38
1 NA 9981 4767 samtal 41
1 NA 9982 44 och 24
1 NA 9983 2227 styrka 9
1 NA 9984 108 sitt 1
1 NA 9985 35 af 40
1 NA 9986 1104 söndag 9
1 NA 9987 4768 uppsögs 44
1 NA 9988 14 med 1
1 NA 9989 262 mellan 10
1 NA 9990 174 emellertid 31
1 NA 9991 50 äfven 1
1 NA 9992 4769 telegraferas 44
1 NA 9993 4770 öfverlefva 7
1 NA 9994 4771 dfemna 46
1 NA 9995 4772 omedelbart 18
1 NA 9996 630 ty 3
1 NA 9997 4773 musicälskarinii 23
1 NA 9998 4774 stela 13
1 NA 9999 44 och 10
1 NA 10000 34 en 38
1 NA 10001 117 sin 1
1 NA 10002 4775 ggfinna 37
1 NA 10003 4776 transplantation 1
1 NA 10004 4777 fastboms 14
1 NA 10005 37 som 1
1 NA 10006 236 inom 1
1 NA 10007 0 är 1
1 NA 10008 1132 färden 19
1 NA 10009 22 att 10
1 NA 10010 4778 målningar 10
1 NA 10011 4779 metoderna 13
1 NA 10012 4780 underhandlinps 37
1 NA 10013 225 på 10
1 NA 10014 4781 egoistiska 16
1 NA 10015 1993 nyheter 38
1 NA 10016 4549 hit 46
1 NA 10017 173 den 10
1 NA 10018 37 som 1
1 NA 10019 837 dylikt 31
1 NA 10020 142 till 10
1 NA 10021 1820 allm 38
1 NA 10022 170 då 1
1 NA 10023 34 en 38
1 NA 10024 4452 tillkom 41
1 NA 10025 35 af 40
1 NA 10026 3071 ställts 10
1 NA 10027 899 enligt 40
1 NA 10028 41 om 38
1 NA 10029 334 liksom 40
1 NA 10030 34 en 10
1 NA 10031 683 nästan 37
1 NA 10032 4782 spelat 44
1 NA 10033 225 på 38
1 NA 10034 44 och 10
1 NA 10035 4783 breflåda 36
1 NA 10036 1517 violin 13
1 NA 10037 1263 förekommit 9
1 NA 10038 477 engelska 19
1 NA 10039 4784 bekymrade 31
1 NA 10040 44 och 10
1 NA 10041 44 och 10
1 NA 10042 4785 dyra 37
1 NA 10043 616 rum 26
1 NA 10044 2913 föra 29
1 NA 10045 1762 lokal 17
1 NA 10046 1546 kemiska 28
1 NA 10047 459 vid 19
1 NA 10048 52 från 38
1 NA 10049 0 är 1
1 NA 10050 4786 afdelningen 1
1 NA 10051 402 kl 10
1 NA 10052 736 ljus 2
1 NA 10053 31 det 1
1 NA 10054 4787 lastarna 3
1 NA 10055 1164 fröken 18
1 NA 10056 173 den 10
1 NA 10057 477 engelska 19
1 NA 10058 4788 mönster 9
1 NA 10059 369 sade 20
1 NA 10060 4789 detaljeradt 24
1 NA 10061 2176 kallas 23
1 NA 10062 654 samt 10
1 NA 10063 2256 blefvo 10
1 NA 10064 225 på 10
1 NA 10065 4790 folkskolelärarinnan 1
1 NA 10066 461 hvars 13
1 NA 10067 4791 dömts 8
1 NA 10068 31 det 1
1 NA 10069 4792 fosterlandet 46
1 NA 10070 4793 strax 49
1 NA 10071 4794 skioptikonbilder 37
1 NA 10072 52 från 38
1 NA 10073 4795 principer 3
1 NA 10074 4796 varder 16
1 NA 10075 4797 konsthandeln 49
1 NA 10076 4798 scenska 41
1 NA 10077 33 arbetet 10
1 NA 10078 1062 ännu 37
1 NA 10079 4799 kommeri 14
1 NA 10080 4800 begynnelsen 37
1 NA 10081 4801 omvändelseverk 1
1 NA 10082 35 af 40
1 NA 10083 34 en 38
1 NA 10084 225 på 38
1 NA 10085 22 att 10
1 NA 10086 35 af 40
1 NA 10087 699 ryska 18
1 NA 10088 363 samma 1
1 NA 10089 2000 dels 12
1 NA 10090 3397 vanligt 49
1 NA 10091 4802 vetenskapliga 2
1 NA 10092 4066 gifta 17
1 NA 10093 4803 själft 46
1 NA 10094 4804 kommunen 3
1 NA 10095 4805 schleswigska 28
1 NA 10096 402 kl 10
1 NA 10097 1772 bestred 29
1 NA 10098 173 den 10
1 NA 10099 4806 medan 11
1 NA 10100 37 som 1
1 NA 10101 4807 vinna 49
1 NA 10102 12 de 7
1 NA 10103 4808 administratorn 9
1 NA 10104 4809 antoni 17
1 NA 10105 4810 tillgifvenhet 49
1 NA 10106 4811 veäterlånhflatan 9
1 NA 10107 4812 fackförening 13
1 NA 10108 100 nu 10
1 NA 10109 4813 återinträda 19
1 NA 10110 4814 afsked 18
1 NA 10111 225 på 10
1 NA 10112 4815 rättare 14
1 NA 10113 4816 kharbin 46
1 NA 10114 1929 honom 4
1 NA 10115 45 vara 1
1 NA 10116 712 organisationen 46
1 NA 10117 4817 sundaöarna 44
1 NA 10118 4818 initekordering 49
1 NA 10119 509 eom 2
1 NA 10120 4819 studerandena 38
1 NA 10121 4820 oxyrhynohuiopapyren 44
1 NA 10122 2953 lämna 18
1 NA 10123 4821 förman 29
1 NA 10124 483 början 10
1 NA 10125 376 alla 10
1 NA 10126 4822 auktionen 38
1 NA 10127 618 oeh 8
1 NA 10128 4823 angifvandet 19
1 NA 10129 44 och 24
1 NA 10130 682 obs 46
1 NA 10131 4824 afskrifvits 36
1 NA 10132 4135 arbetsgifvarne 44
1 NA 10133 225 på 38
1 NA 10134 4825 framlagd 41
1 NA 10135 4826 m_åste 41
1 NA 10136 4827 begäraföreningsoch 40
1 NA 10137 4828 författande 44
1 NA 10138 225 på 38
1 NA 10139 4829 gabiiel 49
1 NA 10140 2855 lars 19
1 NA 10141 4830 trollkonstnären 44
1 NA 10142 4831 intill 49
1 NA 10143 34 en 38
1 NA 10144 75 ej 10
1 NA 10145 1398 se 38
1 NA 10146 4832 grannsocken 41
1 NA 10147 402 kl 10
1 NA 10148 4833 anvisar 26
1 NA 10149 1875 annan 40
1 NA 10150 4834 sättets 16
1 NA 10151 22 att 10
1 NA 10152 4835 konjaken 38
1 NA 10153 4836 hötel 25
1 NA 10154 173 den 10
1 NA 10155 4837 juveleraren 29
1 NA 10156 54 ett 10
1 NA 10157 1406 föräldrarna 19
1 NA 10158 35 af 40
1 NA 10159 4838 framtandskrona 4
1 NA 10160 352 kunna 1
1 NA 10161 565 dess 1
1 NA 10162 1724 styrbords 16
1 NA 10163 1928 mera 18
1 NA 10164 117 sin 1
1 NA 10165 4839 dröjde 37
1 NA 10166 407 komma 38
1 NA 10167 4840 gevärsrengöring 2
1 NA 10168 1870 död 3
1 NA 10169 352 kunna 1
1 NA 10170 8 när 31
1 NA 10171 4841 parlamentsupplösning 10
1 NA 10172 4842 ajtei 29
1 NA 10173 4843 rosj_es 2
1 NA 10174 600 bör 10
1 NA 10175 356 ooh 10
1 NA 10176 173 den 10
1 NA 10177 12 de 31
1 NA 10178 4844 graverande 2
1 NA 10179 4306 kvällen 49
1 NA 10180 4845 pihl 10
1 NA 10181 2492 tagna 14
1 NA 10182 565 dess 1
1 NA 10183 44 och 24
1 NA 10184 402 kl 10
1 NA 10185 4846 utgifter 49
1 NA 10186 107 har 1
1 NA 10187 1634 utförandet 28
1 NA 10188 12 de 31
1 NA 10189 2102 angående 1
1 NA 10190 1 för 38
1 NA 10191 0 är 1
1 NA 10192 109 kan 38
1 NA 10193 4847 ingenting 46
1 NA 10194 4848 börsföreningen 31
1 NA 10195 4849 vade 13
1 NA 10196 0 är 1
1 NA 10197 4850 hiåll 19
1 NA 10198 1348 sätt 10
1 NA 10199 1058 flottan 49
1 NA 10200 4106 uttalanden 40
1 NA 10201 233 direktör 7
1 NA 10202 57 öfver 10
1 NA 10203 22 att 10
1 NA 10204 4851 utbjudes 1
1 NA 10205 4852 human 13
1 NA 10206 225 på 38
1 NA 10207 72 så 31
1 NA 10208 4853 trålarna 10
1 NA 10209 34 en 38
1 NA 10210 52 från 38
1 NA 10211 4854 kvantitet 17
1 NA 10212 4855 imponerande 16
1 NA 10213 1789 engelsk 14
1 NA 10214 2151 utslag 40
1 NA 10215 35 af 40
1 NA 10216 477 engelska 19
1 NA 10217 100 nu 24
1 NA 10218 198 alltid 1
1 NA 10219 4856 fosfor 31
1 NA 10220 4857 lämplig 24
1 NA 10221 12 de 31
1 NA 10222 109 kan 38
1 NA 10223 55 man 29
1 NA 10224 142 till 10
1 NA 10225 4858 sebsion 29
1 NA 10226 467 rådande 24
1 NA 10227 3002 förlofning 23
1 NA 10228 470 punkter 14
1 NA 10229 1596 representant 14
1 NA 10230 4859 papyri 17
1 NA 10231 4860 inköpsnämnden 18
1 NA 10232 107 har 1
1 NA 10233 4861 fantasier 40
1 NA 10234 341 detta 29
1 NA 10235 4862 lå 29
1 NA 10236 235 mindre 24
1 NA 10237 4863 lägenheten 7
1 NA 10238 4864 pokama 49
1 NA 10239 776 hvilka 1
1 NA 10240 142 till 10
1 NA 10241 44 och 10
1 NA 10242 4865 officiellt 2
1 NA 10243 44 och 10
1 NA 10244 37 som 1
1 NA 10245 128 genom 10
1 NA 10246 341 detta 29
1 NA 10247 4866 användandet 2
1 NA 10248 2824 herrar 24
1 NA 10249 4867 hålles 13
1 NA 10250 4868 pil 13
1 NA 10251 4869 notariatafdelning 2
1 NA 10252 4870 hvarmed 19
1 NA 10253 1503 förmåga 10
1 NA 10254 1843 böra 29
1 NA 10255 4871 bryggprotes 29
1 NA 10256 4872 coquelin 11
1 NA 10257 371 bog 2
1 NA 10258 2050 båda 38
1 NA 10259 35 af 40
1 NA 10260 441 nära 38
1 NA 10261 492 del 29
1 NA 10262 1 för 38
1 NA 10263 4873 offra 9
1 NA 10264 4874 hastig 16
1 NA 10265 31 det 1
1 NA 10266 44 och 10
1 NA 10267 44 och 10
1 NA 10268 4875 öfverblick 3
1 NA 10269 4876 cfana 29
1 NA 10270 4877 framhöll 28
1 NA 10271 18 sig 1
1 NA 10272 4558 låter 29
1 NA 10273 296 fö 7
1 NA 10274 4878 lär 44
1 NA 10275 4879 landskaps 34
1 NA 10276 0 är 1
1 NA 10277 4880 sökte 7
1 NA 10278 4881 vilden 14
1 NA 10279 44 och 10
1 NA 10280 756 sedan 2
1 NA 10281 22 att 10
1 NA 10282 4882 meddelade 40
1 NA 10283 2042 allt 38
1 NA 10284 0 är 1
1 NA 10285 4883 poetiska 23
1 NA 10286 4884 uppfattning 44
1 NA 10287 170 då 1
1 NA 10288 4885 mendelssohn_bartiholdy 17
1 NA 10289 4886 broder 3
1 NA 10290 2334 betalning 18
1 NA 10291 567 många 14
1 NA 10292 142 till 10
1 NA 10293 4887 modeller 19
1 NA 10294 36 denna 49
1 NA 10295 2678 torg 39
1 NA 10296 4882 meddelade 40
1 NA 10297 4199 ont 19
1 NA 10298 565 dess 1
1 NA 10299 225 på 38
1 NA 10300 173 den 10
1 NA 10301 486 något 1
1 NA 10302 1 för 38
1 NA 10303 4888 företagar_gt 40
1 NA 10304 173 den 10
1 NA 10305 3694 antogo 23
1 NA 10306 4889 återtagande 2
1 NA 10307 34 en 10
1 NA 10308 41 om 38
1 NA 10309 22 att 38
1 NA 10310 173 den 10
1 NA 10311 34 en 38
1 NA 10312 4890 öst 0
1 NA 10313 4891 fleras 19
1 NA 10314 4892 iakttagelser 2
1 NA 10315 35 af 39
1 NA 10316 477 engelska 19
1 NA 10317 4893 inlediiingsfötedrag 23
1 NA 10318 1951 häraf 40
1 NA 10319 4894 förklaarbetave 44
1 NA 10320 1876 ny 38
1 NA 10321 1748 adeln 41
1 NA 10322 4895 allvarsam 29
1 NA 10323 637 bolaget 40
1 NA 10324 37 som 1
1 NA 10325 44 och 10
1 NA 10326 4896 titeln 14
1 NA 10327 1 för 38
1 NA 10328 4897 exekverar 4
1 NA 10329 1641 förhållande 14
1 NA 10330 4898 jörestältning 2
1 NA 10331 37 som 1
1 NA 10332 4899 beloppet 37
1 NA 10333 1512 ser 23
1 NA 10334 3609 kapell 3
1 NA 10335 1150 hon 20
1 NA 10336 4900 kaparna 31
1 NA 10337 35 af 40
1 NA 10338 4901 hoe 31
1 NA 10339 281 andra 31
1 NA 10340 4902 tillade 36
1 NA 10341 207 ha 40
1 NA 10342 2176 kallas 1
1 NA 10343 1301 hos 38
1 NA 10344 173 den 10
1 NA 10345 4903 belysande 49
1 NA 10346 142 till 10
1 NA 10347 178 skulle 31
1 NA 10348 4904 hotell 10
1 NA 10349 12 de 31
1 NA 10350 50 äfven 1
1 NA 10351 44 och 10
1 NA 10352 1170 eskaderns 31
1 NA 10353 173 den 10
1 NA 10354 4905 utgångspunkt 19
1 NA 10355 142 till 10
1 NA 10356 4906 österrikiska 46
1 NA 10357 4907 stötas 4
1 NA 10358 4908 rose 14
1 NA 10359 431 voro 46
1 NA 10360 12 de 31
1 NA 10361 4909 kieff 46
1 NA 10362 756 sedan 2
1 NA 10363 1209 två 38
1 NA 10364 72 så 31
1 NA 10365 35 af 40
1 NA 10366 2100 tambur 24
1 NA 10367 14 med 1
1 NA 10368 3838 gatan 10
1 NA 10369 110 kom 1
1 NA 10370 34 en 10
1 NA 10371 4910 försöker 4
1 NA 10372 72 så 31
1 NA 10373 225 på 10
1 NA 10374 571 dem 31
1 NA 10375 4911 ställande 40
1 NA 10376 41 om 38
1 NA 10377 44 och 24
1 NA 10378 2802 onsdags 3
1 NA 10379 4912 här_stammande 13
1 NA 10380 1886 några 10
1 NA 10381 142 till 10
1 NA 10382 37 som 1
1 NA 10383 4913 klädeshandel 24
1 NA 10384 4914 rtentenser 14
1 NA 10385 44 och 10
1 NA 10386 2913 föra 29
1 NA 10387 376 alla 10
1 NA 10388 27 föreningen 2
1 NA 10389 486 något 1
1 NA 10390 35 af 40
1 NA 10391 1805 bank 17
1 NA 10392 4915 undvika 41
1 NA 10393 402 kl 10
1 NA 10394 741 nya 46
1 NA 10395 44 och 10
1 NA 10396 232 eller 24
1 NA 10397 1525 hög 37
1 NA 10398 4916 kreditkassa 16
1 NA 10399 157 efter 1
1 NA 10400 459 vid 19
1 NA 10401 1049 mig 20
1 NA 10402 955 eå 40
1 NA 10403 4917 hopp 31
1 NA 10404 1231 teatern 16
1 NA 10405 4918 lyckligt 3
1 NA 10406 41 om 38
1 NA 10407 2574 utanför 40
1 NA 10408 2015 läkaren 12
1 NA 10409 4919 fuerrn 2
1 NA 10410 4920 lotterilokalen 28
1 NA 10411 2485 döden 38
1 NA 10412 3650 eljest 44
1 NA 10413 1221 årsmöte 46
1 NA 10414 4921 indragna 23
1 NA 10415 657 tredje 29
1 NA 10416 4922 spänning 36
1 NA 10417 394 nr 10
1 NA 10418 37 som 1
1 NA 10419 4923 tan 24
1 NA 10420 173 den 24
1 NA 10421 4924 frejgatan 23
1 NA 10422 41 om 10
1 NA 10423 4925 andersena 14
1 NA 10424 660 hade 10
1 NA 10425 34 en 38
1 NA 10426 3047 uppges 31
1 NA 10427 4926 redaktören 31
1 NA 10428 3857 enda 23
1 NA 10429 356 ooh 10
1 NA 10430 4927 gasen 7
1 NA 10431 173 den 10
1 NA 10432 4928 liga 12
1 NA 10433 75 ej 10
1 NA 10434 4929 moderna 18
1 NA 10435 44 och 10
1 NA 10436 4930 argttsnediläggelso 25
1 NA 10437 3235 utom 49
1 NA 10438 4931 observerat 46
1 NA 10439 0 är 1
1 NA 10440 394 nr 28
1 NA 10441 4932 stureplan 13
1 NA 10442 4933 bildande 13
1 NA 10443 35 af 40
1 NA 10444 3031 hänseenden 13
1 NA 10445 41 om 38
1 NA 10446 4934 lagliga 8
1 NA 10447 4935 slg 14
1 NA 10448 4936 föir 28
1 NA 10449 3892 gå 38
1 NA 10450 22 att 10
1 NA 10451 4937 ackordspris 19
1 NA 10452 4938 kolningen 18
1 NA 10453 41 om 38
1 NA 10454 4939 baumert 44
1 NA 10455 37 som 1
1 NA 10456 4940 ackord 23
1 NA 10457 4941 omsorgs 9
1 NA 10458 1 för 38
1 NA 10459 173 den 10
1 NA 10460 782 torsdag 2
1 NA 10461 4942 ärendets 13
1 NA 10462 94 än 31
1 NA 10463 173 den 10
1 NA 10464 173 den 10
1 NA 10465 173 den 10
1 NA 10466 142 till 10
1 NA 10467 2772 taga 38
1 NA 10468 150 mot 40
1 NA 10469 22 att 10
1 NA 10470 1259 anses 40
1 NA 10471 4943 odjur 13
1 NA 10472 4944 presenterar 19
1 NA 10473 915 ur 10
1 NA 10474 34 en 38
1 NA 10475 1209 två 38
1 NA 10476 329 arbetarna 19
1 NA 10477 4945 telegraferats 10
1 NA 10478 2429 hvardagar 49
1 NA 10479 4946 änuu 37
1 NA 10480 142 till 10
1 NA 10481 4947 skådat 29
1 NA 10482 128 genom 10
1 NA 10483 934 hand 13
1 NA 10484 22 att 10
1 NA 10485 4948 dflewa 16
1 NA 10486 35 af 40
1 NA 10487 34 en 38
1 NA 10488 782 torsdag 2
1 NA 10489 1546 kemiska 28
1 NA 10490 4949 köpenhamnsk 49
1 NA 10491 174 emellertid 31
1 NA 10492 4950 träff 46
1 NA 10493 75 ej 10
1 NA 10494 4951 distans 3
1 NA 10495 1989 tor 46
1 NA 10496 4952 läkarvård 24
1 NA 10497 142 till 10
1 NA 10498 4953 idel 12
1 NA 10499 4954 likformiga 18
1 NA 10500 4955 häda 18
1 NA 10501 1190 senare 17
1 NA 10502 4433 arbetade 4
1 NA 10503 4956 timmars 10
1 NA 10504 776 hvilka 3
1 NA 10505 0 är 1
1 NA 10506 4957 synas 16
1 NA 10507 906 ni 19
1 NA 10508 14 med 1
1 NA 10509 1431 underlätta 10
1 NA 10510 4958 bredvid 18
1 NA 10511 402 kl 10
1 NA 10512 50 äfven 23
1 NA 10513 3368 förrän 37
1 NA 10514 4959 säljes 18
1 NA 10515 3072 oratorium 12
1 NA 10516 108 sitt 1
1 NA 10517 144 verkligen 1
1 NA 10518 4960 mncrnas 28
1 NA 10519 4961 tig 17
1 NA 10520 1083 kompositioner 7
1 NA 10521 4962 musikdirektör 1
1 NA 10522 225 på 10
1 NA 10523 819 flytande 13
1 NA 10524 2786 befolkningen 40
1 NA 10525 4963 adressdebatten 29
1 NA 10526 1018 huruvida 13
1 NA 10527 4964 meddeladt 7
1 NA 10528 4965 krönika 41
1 NA 10529 142 till 10
1 NA 10530 225 på 10
1 NA 10531 4966 flertal 2
1 NA 10532 356 ooh 24
1 NA 10533 117 sin 1
1 NA 10534 1823 adolfs 24
1 NA 10535 4967 fabrik 40
1 NA 10536 4968 minskade 16
1 NA 10537 1886 några 10
1 NA 10538 627 medlem 28
1 NA 10539 4969 damtyger 2
1 NA 10540 4970 skadades 44
1 NA 10541 4971 erbjuder 4
1 NA 10542 3841 försök 14
1 NA 10543 4972 post 17
1 NA 10544 1167 petersburg 10
1 NA 10545 173 den 10
1 NA 10546 142 till 10
1 NA 10547 4973 tiotusentals 29
1 NA 10548 62 rätt 31
1 NA 10549 628 liten 24
1 NA 10550 4974 liberales 10
1 NA 10551 363 samma 1
1 NA 10552 236 inom 1
1 NA 10553 4975 bekant 3
1 NA 10554 1031 kansas 7
1 NA 10555 4976 häktad 10
1 NA 10556 1762 lokal 17
1 NA 10557 4977 motsatt 37
1 NA 10558 1021 finnes 0
1 NA 10559 1602 tiden 49
1 NA 10560 4978 festligheterna 2
1 NA 10561 1 för 38
1 NA 10562 4979 undervattensbåt 2
1 NA 10563 2059 möbl 26
1 NA 10564 4980 bildning 25
1 NA 10565 4981 öfverdrifna 37
1 NA 10566 749 febr 2
1 NA 10567 4982 klassiska 38
1 NA 10568 4983 auktoritet 30
1 NA 10569 44 och 10
1 NA 10570 4984 ångbad 38
1 NA 10571 4985 betonade 44
1 NA 10572 28 alltså 12
1 NA 10573 1 för 38
1 NA 10574 615 få 30
1 NA 10575 426 kr 38
1 NA 10576 4986 applåder 40
1 NA 10577 100 nu 10
1 NA 10578 4682 svår 3
1 NA 10579 917 regeringen 12
1 NA 10580 4987 qöthes 4
1 NA 10581 4988 arbetsgifvaren 31
1 NA 10582 33 arbetet 10
1 NA 10583 763 arbetare 31
1 NA 10584 1632 tel 38
1 NA 10585 35 af 40
1 NA 10586 4989 framhållits 31
1 NA 10587 4990 medmal 14
1 NA 10588 3503 molybden_grufva 31
1 NA 10589 22 att 10
1 NA 10590 3315 däremot 31
1 NA 10591 35 af 40
1 NA 10592 4991 dåden 2
1 NA 10593 3569 nast 14
1 NA 10594 4992 dant 28
1 NA 10595 324 ut 49
1 NA 10596 35 af 40
1 NA 10597 4993 ocii 8
1 NA 10598 225 på 10
1 NA 10599 4994 gartnerforening 40
1 NA 10600 55 man 29
1 NA 10601 1209 två 38
1 NA 10602 249 stämmer 9
1 NA 10603 4995 flickorna 9
1 NA 10604 107 har 1
1 NA 10605 4996 värda 31
1 NA 10606 934 hand 13
1 NA 10607 486 något 1
1 NA 10608 4997 sölfwerarm 9
1 NA 10609 1190 senare 17
1 NA 10610 997 önskningar 2
1 NA 10611 2446 solo 46
1 NA 10612 4957 synas 16
1 NA 10613 1567 större 24
1 NA 10614 4998 vapen 46
1 NA 10615 4999 warsciau 16
1 NA 10616 142 till 10
1 NA 10617 44 och 10
1 NA 10618 402 kl 10
1 NA 10619 5000 thamiska 2
1 NA 10620 5001 förflyktigas 16
1 NA 10621 41 om 38
1 NA 10622 564 var 10
1 NA 10623 75 ej 10
1 NA 10624 5002 träjigea 19
1 NA 10625 1 för 38
1 NA 10626 18 sig 1
1 NA 10627 414 bolagets 40
1 NA 10628 5003 söndermala 11
1 NA 10629 54 ett 10
1 NA 10630 356 ooh 10
1 NA 10631 5004 stationer 12
1 NA 10632 5005 kolosförgiftmng 31
1 NA 10633 5006 jungfrualkov 9
1 NA 10634 5007 viskera 41
1 NA 10635 891 stor 37
1 NA 10636 822 fritt 19
1 NA 10637 1868 hållet 37
1 NA 10638 1430 egen 23
1 NA 10639 5008 tillstånd 41
1 NA 10640 5009 hblå 16
1 NA 10641 654 samt 10
1 NA 10642 5010 spelades 16
1 NA 10643 3368 förrän 8
1 NA 10644 4510 kontrakt 49
1 NA 10645 1442 utförligt 38
1 NA 10646 5011 vattugatan 13
1 NA 10647 1851 visar 4
1 NA 10648 5012 angre 24
1 NA 10649 12 de 31
1 NA 10650 475 dees 29
1 NA 10651 5013 kart 24
1 NA 10652 5014 strejkrörelsen 10
1 NA 10653 626 biljetter 29
1 NA 10654 620 högskolans 49
1 NA 10655 5015 oelh 1
1 NA 10656 4682 svår 3
1 NA 10657 37 som 1
1 NA 10658 1 för 38
1 NA 10659 35 af 40
1 NA 10660 432 år 40
1 NA 10661 1801 låta 29
1 NA 10662 173 den 10
1 NA 10663 5016 komikaliealfär 49
1 NA 10664 0 är 1
1 NA 10665 564 var 10
1 NA 10666 1270 ville 2
1 NA 10667 3105 privata 2
1 NA 10668 5017 öfverenkommete 13
1 NA 10669 757 godt 24
1 NA 10670 22 att 38
1 NA 10671 509 eom 2
1 NA 10672 142 till 10
1 NA 10673 22 att 38
1 NA 10674 5018 refererar 41
1 NA 10675 5019 uppbar 13
1 NA 10676 5020 ästmannagatan 49
1 NA 10677 155 följande 40
1 NA 10678 5021 gård 46
1 NA 10679 173 den 10
1 NA 10680 211 men 31
1 NA 10681 2854 hyran 8
1 NA 10682 407 komma 38
1 NA 10683 5022 pmgar 40
1 NA 10684 5023 fotografisk 31
1 NA 10685 35 af 40
1 NA 10686 12 de 7
1 NA 10687 5024 hunden 7
1 NA 10688 107 har 1
1 NA 10689 52 från 38
1 NA 10690 5025 facket 1
1 NA 10691 5026 arbetareföreningens 12
1 NA 10692 5027 naturlängtan 33
1 NA 10693 31 det 1
1 NA 10694 5028 garantera 19
1 NA 10695 564 var 10
1 NA 10696 35 af 40
1 NA 10697 5029 gar 11
1 NA 10698 1528 bättre 24
1 NA 10699 767 händelse 49
1 NA 10700 3838 gatan 10
1 NA 10701 5030 uppsatser 46
1 NA 10702 5031 styrelseledamöterna 1
1 NA 10703 232 eller 24
1 NA 10704 4868 pil 13
1 NA 10705 225 på 10
1 NA 10706 5032 johannesevangeliet 16
1 NA 10707 5033 chamberlain 28
1 NA 10708 5034 tillspetsade 18
1 NA 10709 1003 sörvik 9
1 NA 10710 5035 hjälps 7
1 NA 10711 971 don 10
1 NA 10712 459 vid 24
1 NA 10713 885 officerare 17
1 NA 10714 3814 olsson 40
1 NA 10715 4268 indiska 2
1 NA 10716 35 af 40
1 NA 10717 3365 hyra 26
1 NA 10718 5036 fastbundits 44
1 NA 10719 616 rum 2
1 NA 10720 5037 soltm 12
1 NA 10721 5038 västm 40
1 NA 10722 459 vid 19
1 NA 10723 1718 hr 40
1 NA 10724 37 som 1
1 NA 10725 5039 dragningskraft 16
1 NA 10726 3892 gå 38
1 NA 10727 4564 karl 16
1 NA 10728 3042 ingenjör 38
1 NA 10729 44 och 10
1 NA 10730 426 kr 38
1 NA 10731 459 vid 40
